dataset,query_id,family,parameter,w1,w2,w3,w4,w5,c1,c2,c3,c4,c5
COL,0027,time_share,0.9,0.025,0.9,0.025,0.025,0.025,2598375,3329846,13204,2898,567
COL,0027,time_share,1.0,0.0,1.0,0.0,0.0,0.0,2599131,3328699,13204,2910,569
COL,0027,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,2477134,3843491,10160,2758,545
COL,0027,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,2477134,3843491,10160,2758,545
COL,0027,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,2477134,3843491,10160,2758,545
COL,0028,time_share,0.0,0.25,0.0,0.25,0.25,0.25,6303603,11227838,12223,6612,1254
COL,0028,time_share,0.1,0.225,0.1,0.225,0.225,0.225,6303603,11227838,12223,6612,1254
COL,0028,time_share,0.2,0.2,0.2,0.2,0.2,0.2,6303603,11227838,12223,6612,1254
COL,0028,time_share,0.3,0.175,0.3,0.175,0.175,0.175,6303603,11227838,12223,6612,1254
COL,0028,time_share,0.4,0.15,0.4,0.15,0.15,0.15,6303603,11227838,12223,6612,1254
COL,0028,time_share,0.5,0.125,0.5,0.125,0.125,0.125,6359617,8564257,12359,9044,1682
COL,0028,time_share,0.6,0.1,0.6,0.1,0.1,0.1,6575351,8109976,12169,9494,1748
COL,0028,time_share,0.7,0.075,0.7,0.075,0.075,0.075,6575351,8109976,12169,9494,1748
COL,0028,time_share,0.8,0.05,0.8,0.05,0.05,0.05,6576293,8098931,12175,9524,1753
COL,0028,time_share,0.9,0.025,0.9,0.025,0.025,0.025,6564271,8093147,12205,9590,1762
COL,0028,time_share,1.0,0.0,1.0,0.0,0.0,0.0,6564271,8093147,12205,9590,1762
COL,0028,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,5875105,11057898,16865,7176,1307
COL,0028,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,5875105,11057898,16865,7176,1307
COL,0028,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,6303603,11227838,12223,6612,1254
COL,0028,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,6303603,11227838,12223,6612,1254
COL,0028,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,6303603,11227838,12223,6612,1254
COL,0028,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,6303603,11227838,12223,6612,1254
COL,0028,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,6303603,11227838,12223,6612,1254
COL,0028,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,6865508,12435837,10961,6760,1258
COL,0028,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,6865508,12435837,10961,6760,1258
COL,0028,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,6865508,12435837,10961,6760,1258
COL,0028,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,6865508,12435837,10961,6760,1258
COL,0029,time_share,0.0,0.25,0.0,0.25,0.25,0.25,866975,1348291,533,1730,272
COL,0029,time_share,0.1,0.225,0.1,0.225,0.225,0.225,866975,1348291,533,1730,272
COL,0029,time_share,0.2,0.2,0.2,0.2,0.2,0.2,866975,1348291,533,1730,272
COL,0029,time_share,0.3,0.175,0.3,0.175,0.175,0.175,866975,1348291,533,1730,272
COL,0029,time_share,0.4,0.15,0.4,0.15,0.15,0.15,866975,1348291,533,1730,272
COL,0029,time_share,0.5,0.125,0.5,0.125,0.125,0.125,847591,1303899,645,1694,274
COL,0029,time_share,0.6,0.1,0.6,0.1,0.1,0.1,847204,1279687,665,1716,276
COL,0029,time_share,0.7,0.075,0.7,0.075,0.075,0.075,852257,1234782,727,1738,280
COL,0029,time_share,0.8,0.05,0.8,0.05,0.05,0.05,894396,1091083,893,1798,326
COL,0029,time_share,0.9,0.025,0.9,0.025,0.025,0.025,894396,1091083,893,1798,326
COL,0029,time_share,1.0,0.0,1.0,0.0,0.0,0.0,894396,1091083,893,1798,326
COL,0029,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,847591,1303899,645,1694,274
COL,0029,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,847591,1303899,645,1694,274
COL,0029,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,866975,1348291,533,1730,272
COL,0029,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,866975,1348291,533,1730,272
COL,0029,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,866975,1348291,533,1730,272
COL,0029,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,866975,1348291,533,1730,272
COL,0029,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,866975,1348291,533,1730,272
COL,0029,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,866975,1348291,533,1730,272
COL,0029,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,866975,1348291,533,1730,272
COL,0029,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,866975,1348291,533,1730,272
COL,0029,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,866975,1348291,533,1730,272
COL,0030,time_share,0.0,0.25,0.0,0.25,0.25,0.25,5276721,9515139,12872,5408,1041
COL,0030,time_share,0.1,0.225,0.1,0.225,0.225,0.225,5276721,9515139,12872,5408,1041
COL,0030,time_share,0.2,0.2,0.2,0.2,0.2,0.2,5276721,9515139,12872,5408,1041
COL,0030,time_share,0.3,0.175,0.3,0.175,0.175,0.175,5276721,9515139,12872,5408,1041
COL,0030,time_share,0.4,0.15,0.4,0.15,0.15,0.15,5210808,8503897,12346,6466,1216
COL,0030,time_share,0.5,0.125,0.5,0.125,0.125,0.125,5210808,8503897,12346,6466,1216
COL,0030,time_share,0.6,0.1,0.6,0.1,0.1,0.1,5222882,8425405,12362,6622,1235
COL,0030,time_share,0.7,0.075,0.7,0.075,0.075,0.075,5243771,8343000,12354,6818,1273
COL,0030,time_share,0.8,0.05,0.8,0.05,0.05,0.05,5243771,8343000,12354,6818,1273
COL,0030,time_share,0.9,0.025,0.9,0.025,0.025,0.025,5256765,8331525,12422,6902,1290
COL,0030,time_share,1.0,0.0,1.0,0.0,0.0,0.0,5786750,8277010,12368,7662,1436
COL,0030,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,5276721,9515139,12872,5408,1041
COL,0030,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,5549937,9810000,11152,6134,1175
COL,0030,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,5549937,9810000,11152,6134,1175
COL,0030,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,5549937,9810000,11152,6134,1175
NY,0001,time_share,0.0,0.25,0.0,0.25,0.25,0.25,689486,949413,1056,2342,406
NY,0001,time_share,0.1,0.225,0.1,0.225,0.225,0.225,689486,949413,1056,2342,406
NY,0001,time_share,0.2,0.2,0.2,0.2,0.2,0.2,689486,949413,1056,2342,406
NY,0001,time_share,0.3,0.175,0.3,0.175,0.175,0.175,689486,949413,1056,2342,406
NY,0001,time_share,0.4,0.15,0.4,0.15,0.15,0.15,698677,934147,1078,2264,399
NY,0001,time_share,0.5,0.125,0.5,0.125,0.125,0.125,714378,885474,1212,2100,375
NY,0001,time_share,0.6,0.1,0.6,0.1,0.1,0.1,720728,826108,1268,2156,403
NY,0001,time_share,0.7,0.075,0.7,0.075,0.075,0.075,720728,826108,1268,2156,403
NY,0001,time_share,0.8,0.05,0.8,0.05,0.05,0.05,720728,826108,1268,2156,403
NY,0001,time_share,0.9,0.025,0.9,0.025,0.025,0.025,720728,826108,1268,2156,403
NY,0001,time_share,1.0,0.0,1.0,0.0,0.0,0.0,720728,826108,1268,2156,403
NY,0001,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,714378,885474,1212,2100,375
NY,0001,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,714378,885474,1212,2100,375
NY,0001,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,714378,885474,1212,2100,375
NY,0001,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,689486,949413,1056,2342,406
NY,0001,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,689486,949413,1056,2342,406
NY,0001,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,689486,949413,1056,2342,406
NY,0001,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,689486,949413,1056,2342,406
NY,0001,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,689486,949413,1056,2342,406
NY,0001,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,689486,949413,1056,2342,406
NY,0001,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,726634,1069918,980,2566,430
NY,0001,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,708924,1227454,950,2674,434
NY,0002,time_share,0.0,0.25,0.0,0.25,0.25,0.25,311335,416040,555,992,173
NY,0002,time_share,0.1,0.225,0.1,0.225,0.225,0.225,310698,390718,555,1006,176
NY,0002,time_share,0.2,0.2,0.2,0.2,0.2,0.2,310698,390718,555,1006,176
NY,0002,time_share,0.3,0.175,0.3,0.175,0.175,0.175,310698,390718,555,1006,176
NY,0002,time_share,0.4,0.15,0.4,0.15,0.15,0.15,310156,361648,579,1032,182
NY,0002,time_share,0.5,0.125,0.5,0.125,0.125,0.125,310156,361648,579,1032,182
NY,0002,time_share,0.6,0.1,0.6,0.1,0.1,0.1,310156,361648,579,1032,182
NY,0002,time_share,0.7,0.075,0.7,0.075,0.075,0.075,310156,361648,579,1032,182
NY,0002,time_share,0.8,0.05,0.8,0.05,0.05,0.05,305736,349953,605,1178,204
NY,0002,time_share,0.9,0.025,0.9,0.025,0.025,0.025,305736,349953,605,1178,204
NY,0002,time_share,1.0,0.0,1.0,0.0,0.0,0.0,306768,349406,613,1184,205
NY,0002,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,310156,361648,579,1032,182
NY,0002,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,310156,361648,579,1032,182
NY,0002,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,310156,361648,579,1032,182
NY,0002,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,310698,390718,555,1006,176
NY,0002,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,310698,390718,555,1006,176
NY,0002,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,310698,390718,555,1006,176
NY,0002,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,310698,390718,555,1006,176
NY,0002,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,310698,390718,555,1006,176
NY,0002,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,311335,416040,555,992,173
NY,0002,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,311335,416040,555,992,173
NY,0002,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,315271,439634,533,1058,185
NY,0003,time_share,0.0,0.25,0.0,0.25,0.25,0.25,1449909,1655441,3001,3511,646
NY,0003,time_share,0.1,0.225,0.1,0.225,0.225,0.225,1449909,1655441,3001,3511,646
NY,0003,time_share,0.2,0.2,0.2,0.2,0.2,0.2,1449909,1655441,3001,3511,646
NY,0003,time_share,0.3,0.175,0.3,0.175,0.175,0.175,1449909,1655441,3001,3511,646
NY,0003,time_share,0.4,0.15,0.4,0.15,0.15,0.15,1449909,1655441,3001,3511,646
NY,0003,time_share,0.5,0.125,0.5,0.125,0.125,0.125,1449909,1655441,3001,3511,646
NY,0003,time_share,0.6,0.1,0.6,0.1,0.1,0.1,1437565,1629427,3085,3613,664
NY,0003,time_share,0.7,0.075,0.7,0.075,0.075,0.075,1437565,1629427,3085,3613,664
NY,0003,time_share,0.8,0.05,0.8,0.05,0.05,0.05,1444750,1622632,3141,3613,662
NY,0003,time_share,0.9,0.025,0.9,0.025,0.025,0.025,1444750,1622632,3141,3613,662
NY,0003,time_share,1.0,0.0,1.0,0.0,0.0,0.0,1444750,1622632,3141,3613,662
NY,0003,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,1437565,1629427,3085,3613,664
NY,0003,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,1449909,1655441,3001,3511,646
NY,0003,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,1507117,1723958,3007,3327,622
NY,0003,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,1565857,2440106,2321,4999,811
NY,0003,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1565857,2440106,2321,4999,811
NY,0004,time_share,0.0,0.25,0.0,0.25,0.25,0.25,429209,630866,616,1072,194
NY,0004,time_share,0.1,0.225,0.1,0.225,0.225,0.225,429209,630866,616,1072,194
NY,0004,time_share,0.2,0.2,0.2,0.2,0.2,0.2,429209,630866,616,1072,194
NY,0004,time_share,0.3,0.175,0.3,0.175,0.175,0.175,429209,630866,616,1072,194
NY,0004,time_share,0.4,0.15,0.4,0.15,0.15,0.15,423905,617603,626,1104,199
NY,0004,time_share,0.5,0.125,0.5,0.125,0.125,0.125,423905,617603,626,1104,199
NY,0004,time_share,0.6,0.1,0.6,0.1,0.1,0.1,469899,560760,900,1072,198
NY,0004,time_share,0.7,0.075,0.7,0.075,0.075,0.075,469899,560760,900,1072,198
NY,0004,time_share,0.8,0.05,0.8,0.05,0.05,0.05,469899,560760,900,1072,198
NY,0004,time_share,0.9,0.025,0.9,0.025,0.025,0.025,469899,560760,900,1072,198
NY,0004,time_share,1.0,0.0,1.0,0.0,0.0,0.0,469899,560760,900,1072,198
NY,0004,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,423905,617603,626,1104,199
NY,0004,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,423905,617603,626,1104,199
NY,0004,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,429209,630866,616,1072,194
NY,0004,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,429209,630866,616,1072,194
NY,0004,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,429209,630866,616,1072,194
NY,0004,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,429209,630866,616,1072,194
NY,0004,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,429209,630866,616,1072,194
NY,0004,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,429209,630866,616,1072,194
NY,0004,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,429209,630866,616,1072,194
NY,0004,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,429209,630866,616,1072,194
NY,0004,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,429209,630866,616,1072,194
NY,0005,time_share,0.0,0.25,0.0,0.25,0.25,0.25,259855,327395,546,946,169
NY,0005,time_share,0.1,0.225,0.1,0.225,0.225,0.225,259855,327395,546,946,169
NY,0005,time_share,0.2,0.2,0.2,0.2,0.2,0.2,259855,327395,546,946,169
NY,0005,time_share,0.3,0.175,0.3,0.175,0.175,0.175,259855,327395,546,946,169
NY,0005,time_share,0.4,0.15,0.4,0.15,0.15,0.15,259855,327395,546,946,169
NY,0005,time_share,0.5,0.125,0.5,0.125,0.125,0.125,259318,321339,546,958,172
NY,0005,time_share,0.6,0.1,0.6,0.1,0.1,0.1,259318,321339,546,958,172
NY,0005,time_share,0.7,0.075,0.7,0.075,0.075,0.075,259318,321339,546,958,172
NY,0005,time_share,0.8,0.05,0.8,0.05,0.05,0.05,258491,319275,548,976,174
NY,0005,time_share,0.9,0.025,0.9,0.025,0.025,0.025,257782,317500,562,990,176
NY,0005,time_share,1.0,0.0,1.0,0.0,0.0,0.0,284352,313933,634,1104,195
NY,0005,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,259855,327395,546,946,169
NY,0005,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,259855,327395,546,946,169
NY,0005,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,259855,327395,546,946,169
NY,0005,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,259855,327395,546,946,169
NY,0005,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,259855,327395,546,946,169
NY,0005,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,259855,327395,546,946,169
NY,0005,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,259855,327395,546,946,169
NY,0005,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,259855,327395,546,946,169
NY,0005,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,259855,327395,546,946,169
NY,0005,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,266050,553293,412,1270,200
NY,0005,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,275672,603169,398,1300,204
NY,0006,time_share,0.0,0.25,0.0,0.25,0.25,0.25,358880,495714,494,1054,191
NY,0006,time_share,0.1,0.225,0.1,0.225,0.225,0.225,358880,495714,494,1054,191
NY,0006,time_share,0.2,0.2,0.2,0.2,0.2,0.2,358880,495714,494,1054,191
NY,0006,time_share,0.3,0.175,0.3,0.175,0.175,0.175,334587,422107,524,1234,207
NY,0006,time_share,0.4,0.15,0.4,0.15,0.15,0.15,334587,422107,524,1234,207
NY,0006,time_share,0.5,0.125,0.5,0.125,0.125,0.125,334587,422107,524,1234,207
NY,0006,time_share,0.6,0.1,0.6,0.1,0.1,0.1,334587,422107,524,1234,207
NY,0006,time_share,0.7,0.075,0.7,0.075,0.075,0.075,334587,422107,524,1234,207
NY,0006,time_share,0.8,0.05,0.8,0.05,0.05,0.05,334688,404666,692,1252,210
NY,0006,time_share,0.9,0.025,0.9,0.025,0.025,0.025,369515,384909,756,1406,237
NY,0006,time_share,1.0,0.0,1.0,0.0,0.0,0.0,369483,384877,762,1416,239
NY,0006,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,333958,406186,692,1252,210
NY,0006,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,334587,422107,524,1234,207
NY,0006,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,334587,422107,524,1234,207
NY,0006,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,334587,422107,524,1234,207
NY,0006,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,358880,495714,494,1054,191
NY,0006,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,358880,495714,494,1054,191
NY,0006,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,358880,495714,494,1054,191
NY,0006,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,358880,495714,494,1054,191
NY,0006,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,358880,495714,494,1054,191
NY,0006,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,358880,495714,494,1054,191
NY,0006,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,381958,752854,406,1274,216
NY,0007,time_share,0.0,0.25,0.0,0.25,0.25,0.25,772339,1218422,1465,2178,370
NY,0007,time_share,0.1,0.225,0.1,0.225,0.225,0.225,772339,1218422,1465,2178,370
NY,0007,time_share,0.2,0.2,0.2,0.2,0.2,0.2,772339,1218422,1465,2178,370
NY,0007,time_share,0.3,0.175,0.3,0.175,0.175,0.175,767749,1081600,1473,2422,408
NY,0007,time_share,0.4,0.15,0.4,0.15,0.15,0.15,767749,1081600,1473,2422,408
NY,0007,time_share,0.5,0.125,0.5,0.125,0.125,0.125,767749,1081600,1473,2422,408
NY,0007,time_share,0.6,0.1,0.6,0.1,0.1,0.1,767749,1081600,1473,2422,408
NY,0007,time_share,0.7,0.075,0.7,0.075,0.075,0.075,762068,1049768,1553,2532,427
NY,0007,time_share,0.8,0.05,0.8,0.05,0.05,0.05,762068,1049768,1553,2532,427
NY,0007,time_share,0.9,0.025,0.9,0.025,0.025,0.025,764565,1045913,1577,2632,440
NY,0007,time_share,1.0,0.0,1.0,0.0,0.0,0.0,764549,1045897,1591,2632,440
NY,0007,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,712387,1085666,1631,2438,408
NY,0007,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,712387,1085666,1631,2438,408
NY,0007,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,767749,1081600,1473,2422,408
NY,0007,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,772339,1218422,1465,2178,370
NY,0007,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,772339,1218422,1465,2178,370
NY,0007,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,772339,1218422,1465,2178,370
NY,0007,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,757181,1438324,1323,2766,447
NY,0007,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,816500,1310148,1317,2792,454
NY,0007,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,816500,1310148,1317,2792,454
